,smiles,per_inh
192,CN1CCCC1CCNCc1cccc(-c2cnc(N3CCCC(C)(C)C3)nc2)c1,0.99
193,Nc1nccc2ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc12.O=C(O)C(F)(F)F,0.99
194,Cc1ccccc1C1CCN(C2CCC(NC(=O)c3cc(-c4ccc(Cl)cc4)cs3)CC2)CC1,0.99
195,Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCN(C6CCN(C)CC6)CC5)cc4)cc3)[nH]c12.O=C(O)C(F)(F)F,0.99
196,Cc1cccc2nc(-c3ccc(-c4cccc(CN5CCC(CCN6CCCCC6)CC5)c4)s3)[nH]c12.O=C(O)C(F)(F)F,0.99
197,Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCC(CCN6CCCCC6)CC5)cc4)cc3)[nH]c12.O=C(O)C(F)(F)F,0.99
198,Cc1cc(Nc2ncc(C#N)c(Nc3ccccc3C(N)=O)n2)ccc1N1CCN(C)CC1.Cl,0.99
199,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccnc4C(N)=O)n3)cc2)CC1.Cl,0.99
200,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C(=O)C(F)(F)F)cc4)cc3)CC2)ccc2c1CCCC2,0.99
201,O=C(NC1CCN(Cc2ccc3c(c2)OCCO3)CC1)c1ccc(-c2cccc(C(F)(F)F)c2)s1.O=C(O)C(F)(F)F,0.99
202,O=C(O)C(F)(F)F.O=c1[nH]ccc2nc(N[C@@H]3CCNC3)nc(Nc3cc(Cl)cc(Cl)c3)c12,0.99
203,COc1ccc(-c2nc3cccnc3n2CC(=O)Nc2cc(Cl)c(Cl)cc2Cl)c(OC)c1,0.99
204,CCn1c(-c2nonc2N)nc2c(-c3cc4ccccc4s3)ncc(C(=O)N3CCC(N)C3)c21.O=C(O)C(F)(F)F,0.99
205,COc1cc2nc(NCCc3ccccc3)nc(NCCc3ccccc3)c2cc1OC,0.99
206,CCc1c[nH]c2c(N(c3ccccc3)S(C)(=O)=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC(C)(C)CCCC(C)C)cc12.O=CO,0.99
207,CC1(C)CCC(C)(C)c2c1ccc(C1CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC1)c2OCC(N)=O,0.99
208,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=O)Nc2cccc(Cl)c2Cl)CC1,0.99
209,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=O)Nc2cc(Cl)ccc2Cl)CC1,0.99
210,NC(=O)c1cc(-c2ccccc2)cc2c(C3CCC(NCc4ccccc4)C3)c[nH]c12,0.99
211,CC(C)CCCC(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(OCC2CC2)c1,0.99
212,COc1ccc(CNC(=O)Nc2cc3cc(-c4ccc(CN(C)C)cc4)ccc3n3c(C)nnc23)cc1,0.99
213,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)c5cnn6cccnc56)cc4)c3)[nH]c12,0.99
214,CS(=O)(=O)O.FC(F)(F)COc1c(CCNCCCCNCCc2ccc3ccccc3c2OCC(F)(F)F)ccc2ccccc12,0.99
215,CCN(CC)CCOc1ccc(C(O)(C#CC(O)(c2ccc(Br)cc2)c2ccc(OCCN(CC)CC)cc2)c2ccc(Br)cc2)cc1,0.99
216,CC[C@H](C)CNCc1ccc(OCc2cccc(COc3ccc(CNC[C@@H](C)CC)cc3I)c2)c(I)c1.Cl,0.99
217,CC(C)CCNCc1ccc(OCc2cccc(COc3ccc(CNCCC(C)C)cc3I)c2)c(I)c1.Cl,0.99
218,CC(C)CCNCc1ccc(OCc2ccccc2COc2ccc(CNCCC(C)C)cc2I)c(I)c1.Cl,0.99
219,CS(=O)(=O)O.FC(F)(F)COc1ccc2ccccc2c1CCNCCCCNCCc1c(OCC(F)(F)F)ccc2ccccc12,0.99
220,C=CCOc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC=C)ccc2ccccc12.CS(=O)(=O)O,0.99
221,Cl.N=C(NCCCCC1CCCCC1)c1cccc(C(=N)NCCCCC2CCCCC2)n1,0.99
222,COc1cc(CNCCCCCCNCc2cc(OC)c3ccccc3c2OC)c(OC)c2ccccc12.CS(=O)(=O)O,0.99
223,CCCCCC(NCCCC)c1ccc(OCCOc2ccc(C(CCCCC)NCCCC)cc2)cc1.Cl,0.99
224,CS(=O)(=O)O.CSc1ccc2ccccc2c1CCNCCCCNCCc1c(SC)ccc2ccccc12,0.99
225,CS(=O)(=O)O.FC(F)(F)COc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC(F)(F)F)ccc2ccccc12,0.99
226,CCCCOc1cc(CNCCCCCCNCc2cc(OCCCC)cc3ccccc23)c2ccccc2c1.CS(=O)(=O)O,0.99
227,CCCCSc1c(CNCCCCCCNCc2ccc3ccccc3c2SCCCC)ccc2ccccc12.CS(=O)(=O)O,0.99
228,COc1c(OC)c(OC)c2ccccc2c1CNCCCCCCNCc1c(OC)c(OC)c(OC)c2ccccc12.Cl,0.99
229,CS(=O)(=O)O.FC(F)(F)COc1ccc(CNCCCCCCNCc2ccc(OCC(F)(F)F)c3ccccc23)c2ccccc12,0.99
230,COc1c(CCNCCCCNCCc2cc(Cl)c3ccccc3c2OC)cc(Cl)c2ccccc12.CS(=O)(=O)O,0.99
231,COc1ccc2ccccc2c1CNCCCCCCNCc1c(OC)ccc2ccccc12.Cl,0.99
232,CCOc1cc2ccccc2cc1CNCCCCCCNCc1cc2ccccc2cc1OCC.CS(=O)(=O)O,0.99
233,CC(C)COc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC(C)C)ccc2ccccc12.CS(=O)(=O)O,0.99
234,CCCCOc1c(CNCCCCCCNCc2ccc3ccccc3c2OCCCC)ccc2ccccc12.CS(=O)(=O)O,0.99
235,CCCN(CCC)CCCN(CCCN(CCC)CCC)c1cc(C)nc(Nc2ccc3cc(Br)ccc3c2)n1.Cl,0.99
236,CCOC(=O)c1cc2c(CCN3C(=O)c4ccccc4C3=O)cn(C)c2cc1-c1ccncc1,0.99
237,COc1cc2nc(N3CCC(CNC(=O)c4ccc(-c5ccc(-c6noc(C)n6)cc5C)cc4)CC3)nc(N)c2cc1OC,0.99
238,Cl.c1ccc(-c2ccc3c(Nc4ccc5[nH]ncc5c4)ccnc3c2)nc1,0.99
239,CC(=O)Nc1ccc(COc2ccc(Nc3ccnc4cc(-c5ccccn5)ccc34)cc2)cc1.Cl,0.99
240,COc1cc2nc(Nc3ccc(C)cc3)nc(Nc3ccc(C)cc3)c2cc1OC.Cl,0.99
241,Cl.O=C(NCCCCN1CCC(c2ccc3c(c2O)CCCC3)CC1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,0.99
242,Cl.Cn1c(=N)n(CC(=O)N2CCc3ccc(Cl)cc3C2Cc2ccc(Cl)c(Cl)c2)c2ccccc21,0.99
243,COc1cc2nc(N3CCC(CNC(=O)c4ccc(-c5ccc(Cl)cc5)cc4)CC3)nc(N)c2cc1OC,0.99
244,COc1cc2nc(N3CCC(CNCc4ccc(-c5ccc(C(F)(F)F)cc5)cc4)CC3)nc(N)c2cc1OC,0.99
245,CN(C)c1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1CCCN1CCCC1.O=C(O)C(F)(F)F,0.99
246,CC1(C)CC(NCCCCCCCOc2ccc(OCc3ccccc3)cc2)CC(C)(C)N1.Cl,0.99
247,CN(C)CC1c2[nH]c3ccccc3c2CCN1C(=O)Nc1ccc(Cl)c(Cl)c1.Cl,0.99
248,C=C[C@H]1CN(CCCCCCC)CC[C@H]1CCNc1ccnc2ccc(OC)cc12,0.99
249,CN1CCCC(COc2cc3c(cc2Br)CCN3C(=O)Nc2ccc(-c3ccncc3)c(Cl)c2)C1,0.99
250,O=C(C=Cc1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(CCCNC(=O)c2sc3ccccc3c2Cl)CC1,0.99
251,O=C(C=Cc1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(CCCNS(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,0.99
252,CC(Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(CC(C)NCCc4cccc(Cl)c4)cc3)CC2)cc1)NCCc1cccc(Cl)c1,0.99
253,CC(Cc1ccc(CNC(=O)c2ccc(CC(C)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1,0.99
254,COc1ccc(CCNC(C)Cc2ccc(C(=O)Nc3ccc(CC(C)NCCc4cccc(Cl)c4)cc3)cc2)cc1,0.99
255,CC(C)(C)c1cc(/C=C/C(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc(C(C)(C)C)c1O,0.98
256,CC(C)(C)c1cc(/C=C/C(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc(C(C)(C)C)c1O,0.99
257,CC(CCCCCC(=O)Nc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,0.99
258,CCCCCCCN1CC[C@@H](CCCc2ccnc3ccc(OCC4CCCNC4)cc23)[C@@H](CC)C1.Cl,0.99
259,CC(Cc1ccc(NC(=O)[C@H](C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1.Cl,0.99
260,CC(Cc1ccc(NC(=O)[C@@H](C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1.Cl,0.99
261,CC(Cc1ccc(COc2ccc(CC(CO)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1.Cl,0.99
262,FC(F)(F)c1cc(C(F)(F)F)c2cc(CNCCCNc3nc4ccccc4[nH]3)[nH]c2c1,0.99
263,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCc1ccc(Oc2ccccc2)cc1,0.99
264,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCCc1nc2ccccc2[nH]1,0.99
265,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NC1CCC(CN2CCC(Cc3cc4ccccc4[nH]3)CC2)CC1,0.99
266,CC(C)C[C@H](NC(=O)c1cc2ccccc2s1)C(=O)N[C@H]1CCN(Cc2ccc(I)c(OC3CCN(C)C3)c2)C1.O=C(O)C(F)(F)F,0.99
267,Cn1c(NC2CCN(CC3CCN(C(=O)/C=C/c4ccc(Cl)c(Cl)c4)CC3)CC2)nc2ccccc21,0.99
268,O=C1Nc2cccc3c2C1(CCCCN1CCC(c2c[nH]c4cc(C(F)(F)F)ccc24)CC1)CCC3,0.99
269,COc1cc(NCCCNCC2c3ccccc3Oc3ccccc32)nc2ccccc12.O=C(O)C(F)(F)F,0.99
270,O=C(NCCc1ccccc1)N(Cc1ccccc1-c1ccc(CNCCc2ccccc2)cc1)C1CCN(Cc2ccccc2)CC1.O=C(O)C(F)(F)F,0.99
271,CC(C)CNCc1cccc(-c2ccc(CN(C(=O)NCCc3ccccc3)C3CCN(Cc4ccccc4)CC3)cc2)c1.O=C(O)C(F)(F)F,0.99
272,COc1cc(NCCCNCc2cn(Cc3cc(Br)cc(Br)c3)c3ccccc23)nc2ccccc12,0.99
273,CCNC(C)(C)CN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.99
274,CCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(CCc3cccc(F)c3F)nc(=O)c3ccccc32)CC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.99
275,COc1ccc(CN2CCC(CNCCc3ccccc3Oc3ccccc3)CC2)cc1.O=C(O)C(F)(F)F,0.99
276,O=C(CCC1CCCC1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C1CCCNC1.O=C(O)C(F)(F)F,0.99
277,O=C(O)C(F)(F)F.O=S(=O)(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)CC1CCCCN1,0.99
278,O=C(O)C(F)(F)F.O=S(=O)(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCCOc3ccccc3)cc2)cc1)CC1CCCCN1,0.99
279,CC(C)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)cc(=O)c2ccc(CCCN3CCCCC3)cc21.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.99
280,O=C(Nc1ccc(Cn2nc(Cl)c(N3CCNCC3)cc2=O)cc1)Nc1ccc(-c2ccccc2)cc1.O=C(O)C(F)(F)F,0.99
281,Cl.OC(CNCCCCCCNCC(O)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,0.99
282,Cl.N=C1C=C(N)C(=O)c2ccccc21,0.99
283,CCC1CN2CCc3c([nH]c4ccccc34)C2CC1CC1=NCCc2c1[nH]c1ccc(OC)cc21.Cl,0.99
284,OCCN1CCN(c2ccc(Nc3ccnc4cc5ccccc5cc34)cc2)CC1,0.98
285,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1.Cl,0.98
286,COc1cccc(-c2cccc(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)cc3)n2)c1,0.98
287,Cc1nn(-c2cccc(C(F)(F)F)c2)c2sc(C(=O)NC3CCN(C(C)C)CC3)cc12,0.98
288,O=C(Nc1ccc(N2CCN(C(=O)C=Cc3ccccc3)CC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,0.98
289,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1.Cl,0.98
290,COc1ccc(CCN(C)CCCCc2ccc(NC(=O)c3cccc4c(=O)c5cc(F)ccc5sc34)cc2)cc1OC,0.98
291,CC(C)Cc1cn(-c2nc(C(=N)N)cs2)c2cc(Cl)ccc12,0.98
292,Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCN(c6ccncc6)CC5)cc4)cc3)[nH]c12.O=C(O)C(F)(F)F,0.98
293,CN1CCCC1CCNCc1cccc(-c2cnc(N(C)C3CCCCC3)nc2)c1,0.98
294,CCOC(=O)c1ccc(NC(=O)Nc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)cc1,0.98
295,O=C(O)C(F)(F)F.Oc1ccc(CCCNc2nc(NCc3cccc4ccccc34)nc(N3CCCNCC3)n2)cc1,0.98
296,Fc1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCC(CCN6CCCCC6)CC5)cc4)cc3)nc2c1.O=C(O)C(F)(F)F,0.98
297,CN1CCN(CC2(Nc3nccc(NCc4ccc(Cl)cc4Cl)n3)CCCCC2)CC1,0.98
298,COc1c(C2CCN(CCCCNC(=O)C=Cc3ccccc3C(F)(F)F)CC2)ccc2c1CCCC2,0.98
299,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC2)ccc2c1C(C)(C)CCC2(C)C,0.98
300,CC(C)N1CCN(C(CN2CCN(CCCOc3ccccc3-c3ccccc3)CC2)c2ccc(F)cc2)CC1.Cl,0.98
301,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=O)Nc2ccc(F)c(Cl)c2)CC1,0.98
302,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,0.98
303,Cc1cccc(CN2CCCN(Cc3cccc(C(=O)Nc4ccc(C(C)(C)C)cc4)c3)CC2)c1.O=C(O)C(F)(F)F,0.98
304,C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCN(C/C=C/c6ccccc6)CC5)c4)ccc3F)c2)CCN1.O=C(O)C(F)(F)F,0.98
305,Cc1cc(C(F)(F)F)cc(-n2ncc(-c3ccc(C(=O)NCCNCc4ccccc4)cc3)c2N)n1.O=C(O)C(F)(F)F,0.98
306,CCCCNCc1ccc(OCc2cccc(COc3ccc(CNCCCC)cc3)c2)cc1.Cl,0.98
307,COc1cc2ccccc2cc1CNCCCCCCNCc1cc2ccccc2cc1OC.CS(=O)(=O)O,0.98
308,Nc1n[nH]c(-c2ccccc2Nc2ccnc3cc(-c4nccs4)ccc23)n1,0.98
309,COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(C(F)(F)F)cc4)cc3c2)cc1CCCN(C)C,0.98
310,COc1cc2nc(N3CCC(CNC(=O)c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)CC3)nc(N)c2cc1OC,0.98
311,O=C(NCCCCN1CCC(c2ccc3c(c2OCCCO)CCCC3)CC1)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,0.98
312,COc1ccc(NC(=O)c2ccc(OCCCCCCCOc3ccc(C(=O)Nc4ccc(OC)c(N5CCN(C)CC5)c4)cc3)cc2)cc1N1CCN(C)CC1.O=C(O)C(=O)O,0.98
313,CN1CCN(c2cc3c(cc2Cl)CCN3C(=O)Nc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)CC1.Cl,0.98
314,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCC[C@@H]1C[C@H]1CCN1CCC(c2c[nH]c3ccccc23)CC1,0.98
315,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCC(CCCN1CCC(c2c[nH]c3ccccc23)CC1)c1ccccc1,0.98
316,CCCCCCCNC(=O)NCC1CCCN(CCCCCNC(=O)/C=C/c2ccc(Cl)c(Cl)c2)C1,0.98
317,CC(=O)N(Cc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1)Cc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1,0.98
318,CC(Cc1ccc(C(=O)Nc2ccc(CC(C)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1ccc(C(F)(F)F)cc1,0.98
319,CC(CCCC(=O)Nc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,0.98
320,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCCN1CCOCC1,0.98
321,Clc1cc(Cl)c2cc(CNCCCNc3ccc4ccccc4n3)[nH]c2c1.O=C(O)C(F)(F)F,0.98
322,CN(C)CCN(Cc1ccccc1-c1ccc(CNCCc2ccccc2)cc1)C(=O)NC1CCCCC1.O=C(O)C(F)(F)F,0.98
323,Cc1nc2c(s1)c(=O)cc(CCc1cccc(F)c1F)n2CC(=O)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(C)C)CC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.98
324,CN1CCN(c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccccc4O)n3)cc2)CC1.O=C(O)C(F)(F)F,0.98
325,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)nc1)C(=O)CCC1CCCC1.O=C(O)C(F)(F)F,0.98
326,COc1cc2c(cc1N(C(C)C)S(=O)(=O)c1sc3ccc(Cl)cc3c1C)CCNCC2.Cl,0.98
327,CCN(CC)CCc1ccc2c(=O)cc(CCc3cccc(F)c3F)n(CC(=O)N(C)Cc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)c2c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.98
328,COc1ccc2c(NN=Cc3ccccc3[N+](=O)[O-])ccnc2c1,0.98
329,O=c1c(Br)ccccc1Br,0.98
330,CN(C)CCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl,0.98
331,CC(Cc1ccc(OCCN2CCN(c3ccc(Cl)cc3)CC2)cc1)NCC(O)c1cccc(C(F)(F)F)c1.Cl,0.97
332,FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCN(c6ccncc6)CC5)cc4)s3)nc2c1.O=C(O)C(F)(F)F,0.97
333,NC(=O)COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(Cl)cc4)c(O)c3)CC2)ccc2c1CCCC2,0.97
334,Nc1nccc2ccc(-c3ccc4ncccc4c3)cc12.O=C(O)C(F)(F)F,0.97
335,Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCN(C6CCN(C)CC6)CC5)cc4)s3)[nH]c12.O=C(O)C(F)(F)F,0.97
336,CC(C)(C)c1ccc(CN2CCC(NC(=O)c3ccc(-c4cccc(C(F)(F)F)c4)s3)CC2)cc1.O=C(O)C(F)(F)F,0.97
337,COc1cc2nc(NCCc3cccc(Cl)c3)nc(NCc3ccccc3)c2cc1OC,0.97
338,CCN(CC)CCn1c2ccccc2c2ccc(C(=O)Nc3ccc4sc(C)nc4c3)cc21.Cl,0.97
339,COc1cccc(NC(=O)N2CCOC(CCN3CCC4(CCc5ccccc54)CC3)(c3ccc(Cl)c(Cl)c3)C2)c1,0.97
340,CC(C)(C)c1ccc(NC(=O)c2cccc(CN3CCCN(CC4CCCCC4)CC3)c2)cc1.O=C(O)C(F)(F)F,0.97
341,CC(C)(C)c1ccc(NC(=O)c2cccc(CN3CCCN(Cc4cccc(O)c4)CC3)c2)cc1.O=C(O)C(F)(F)F,0.97
342,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)CCN(C1CCC1)CC2,0.97
343,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4ccccc4)cnc3-c3ccc(OCc4cccc(F)c4)cc3)cc12.O=C(O)C(F)(F)F,0.97
344,O=C(Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc21)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C2CCOCC2)CC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.97
345,O=C(Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc21)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C2CCSCC2)CC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.97
346,Cc1ccc(CNc2ccc3ncc(-c4cccc(C(=O)NCCN(C)C)c4)n3n2)c(C)c1,0.97
347,COc1cc(CNCCC(C)C)ccc1OCc1cccc(COc2ccc(CNCCC(C)C)cc2OC)c1.Cl,0.97
348,CCCCOc1c(CCNCCCCNCCc2cc(F)c3ccccc3c2OCCCC)cc(F)c2ccccc12.CS(=O)(=O)O,0.97
349,Cl.N=C(N)NN=Cc1c2ccccc2c(Cl)c2ccc(Cl)cc12,0.97
350,CN(C)CCOc1ccc(N2CCN(CCCCNC(=O)c3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)CC2)cc1,0.97
351,CN1CCN(CCCNCc2cccc(Nc3nccc(Nc4ccc(Oc5ccccc5)cc4)n3)c2)CC1,0.97
352,O=C(NCCCCN1CCC(c2ccc3c(c2O)CCCC3)CC1)c1ccc(-c2ccc(Cl)cc2)cc1,0.97
353,COc1ccc(NC(=O)c2cccc(Br)c2)cc1N1CCN(CCCCCCCN2CCN(c3cc(NC(=O)c4cccc(Br)c4)ccc3OC)CC2)CC1.Cl,0.97
354,CN(C)CCCn1cc(C(=O)OC2CC3CCC(C2)N3C)c2cc(-c3ccccc3)ccc21.Cl,0.97
355,Cc1cccc2c(C3CCN(CC4CCC(NC(=O)/C=C/c5ccc(Cl)c(Cl)c5)CC4)CC3)c[nH]c12,0.97
356,O=C(C=Cc1ccc(-c2ccccc2)cc1)NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,0.43
357,O=C(C=Cc1ccc(-c2ccccc2)cc1)NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,0.97
358,O=C(/C=C/c1c(Cl)cccc1Cl)NC1CCC(CN2CCC(Cc3cc4ccccc4[nH]3)CC2)CC1,0.97
359,COc1cccc(CCN(Cc2ccccc2-c2ccc(CNC3CC(C)(C)NC(C)(C)C3)cc2)C(=O)NC2CCCCC2)c1.Cl,0.97
360,CC(C)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2cccc(F)c2F)cc(=O)c2cc(CN3CCCCC3)ccc21.Cl,0.97
361,CN(C)CCCNc1nccc(N(C)c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)n1.O=C(O)C(F)(F)F,0.97
362,Cc1c(Cn2ncc(N3CC(C)NC(C)C3)c(Cl)c2=O)cccc1NC(=O)Nc1ccc(-c2ccccc2)cc1.O=C(O)C(F)(F)F,0.97
363,CN1CCC(N(Cc2ccc(N3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)nc2)C2CC2)CC1,0.96
364,Cc1ccccc1OCC(O)CNC1CCC(NCC(O)COc2ccccc2C)CC1,0.96
365,COc1cc(C)c(NC(=O)c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)cc1OC,0.96
366,COc1ccc(CNC2CCN(C)CC2)cc1-c1ccc(S(=O)(=O)NC2CCC2)c(F)c1.O=C(O)C(F)(F)F,0.96
367,Nc1ncc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c(N)n1.O=C(O)C(F)(F)F,0.96
368,Cc1ccccc1C1CCN(C2CCC(NC(=O)/C=C/c3cccc(C(F)(F)F)c3)CC2)CC1,0.96
369,Cc1ccccc1C1CCN(C2CCC(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)CC2)CC1,0.96
370,Fc1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCC(CCN6CCCCC6)CC5)cc4)s3)nc2c1.O=C(O)C(F)(F)F,0.96
371,Fc1ccc2[nH]c(-c3ccc(-c4cccc(CN5CCC(CCN6CCCCC6)CC5)c4)cc3)nc2c1.O=C(O)C(F)(F)F,0.96
372,O=C(Nc1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(-c4cnco4)c3)n2)c1)c1c(F)cccc1F,0.96
373,COc1cc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nn4ncccc34)n2)cc(OC)c1OC,0.96
374,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=O)Nc2ccc(Cl)cc2Cl)CC1,0.96
375,O=C(Nc1c(F)cccc1F)c1cccc(-c2nn3ccccc3c2-c2ccnc(Nc3cccc(-c4cnco4)c3)n2)c1,0.96
376,O=C(Nc1ccc(F)c(C(F)(F)F)c1)NC1CCN(CCCCCNC(=O)C2CC2c2ccc(Cl)c(Cl)c2)CC1,0.96
377,CCN(CC)CCCCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl,0.96
378,COc1cc2nccc(Nc3ccc(NC(=O)c4ccc(C)cc4)c(O)c3)c2cc1OC.Cl,0.96
379,O=C(NCCCCN1CCC(c2ccc3c(c2OCc2ccncc2)CCCC3)CC1)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,0.96
380,COc1cc2nc(N3CCC(CNC(=O)c4ccc(-c5ccc(-c6noc(C)n6)cc5)cc4)CC3)nc(N)c2cc1OC,0.96
381,COc1c(C2CCN(CCN3CCC(CNC(=O)c4ccc(-c5ccc(C#N)cc5)cc4)CC3)CC2)ccc2c1CCCC2,0.96
382,Cl.Nc1ccnc2ccc(OCCCCCCc3ccccc3)cc12,0.96
383,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc(I)c(OCCN5CCCC5)c4)cc3)c(C)c2)no1.Cl,0.96
